x: 198, y: -178
x: 111.84401138573207, y: 150.40628874499976
x: 113.75533918636825, y: 149.81736936298284
x: 115.66666698700442, y: 149.22844998096605
x: 117.5779947876407, y: 148.63953059894914
x: 119.48932258827688, y: 148.05061121693234
x: 121.40065038891316, y: 147.46169183491543
x: 123.31197818954934, y: 146.87277245289852
x: 125.22330599018551, y: 146.2838530708816
x: 127.1346337908218, y: 145.6949336888648
x: 129.04596159145797, y: 145.1060143068479
x: 130.95728939209414, y: 144.5170949248311
x: 132.86861719273043, y: 143.9281755428142
x: 134.7799449933666, y: 143.33925616079728
x: 136.69127279400277, y: 142.75033677878048
x: 138.60260059463906, y: 142.16141739676357
x: 140.51392839527523, y: 141.57249801474666
x: 142.42525619591152, y: 140.98357863272986
x: 144.3365839965477, y: 140.39465925071295
x: 146.24791179718386, y: 139.80573986869604
x: 148.15923959782003, y: 139.21682048667924
x: 150.07056739845632, y: 138.62790110466233
x: 151.9818951990925, y: 138.03898172264542
x: 153.89322299972878, y: 137.45006234062862
x: 155.80455080036495, y: 136.8611429586117
x: 157.71587860100112, y: 136.2722235765948
x: 159.6272064016374, y: 135.683304194578
x: 161.53853420227358, y: 135.0943848125611
x: 163.44986200290987, y: 134.50546543054418
x: 165.36118980354604, y: 133.91654604852738
x: 167.2725176041822, y: 133.32762666651047
x: 169.18384540481838, y: 132.73870728449356
x: 171.09517320545467, y: 132.14978790247676
x: 173.00650100609084, y: 131.56086852045985
x: 174.91782880672713, y: 130.97194913844294
x: 176.8291566073633, y: 130.38302975642614
x: 178.74048440799947, y: 129.79411037440923
x: 180.65181220863576, y: 129.20519099239232
x: 182.56314000927193, y: 128.61627161037552
x: 184.4744678099081, y: 128.0273522283586
x: 186.3857956105444, y: 127.4384328463417
x: 188.29712341118056, y: 126.8495134643249
x: 190.20845121181674, y: 126.26059408230799
x: 192.11977901245302, y: 125.67167470029108
x: 194.0311068130892, y: 125.08275531827428
x: 195.94243461372548, y: 124.49383593625737
x: 197.85376241436165, y: 123.90491655424046
x: 199.76509021499783, y: 123.31599717222366
x: 201.676418015634, y: 122.72707779020675
x: 203.58774581627029, y: 122.13815840818984
x: 205.49907361690646, y: 121.54923902617304
x: 207.41040141754274, y: 120.96031964415613
x: 209.32172921817892, y: 120.37140026213922
x: 211.2330570188151, y: 119.78248088012242
x: 213.14438481945137, y: 119.19356149810551
x: 215.05571262008755, y: 118.6046421160886
x: 216.96704042072372, y: 118.0157227340718
x: 218.87836822136, y: 117.42680335205489
x: 220.78969602199618, y: 116.83788397003798
x: 222.70102382263235, y: 116.24896458802118
x: 224.61235162326864, y: 115.66004520600427
x: 226.5236794239048, y: 115.07112582398736
x: 228.4350072245411, y: 114.48220644197056
x: 230.2580376101747, y: 113.65967363833511
x: 232.08106799580844, y: 112.83714083469965
x: 233.90409838144205, y: 112.0146080310642
x: 235.72712876707567, y: 111.19207522742875
x: 237.5501591527094, y: 110.36954242379329
x: 239.373189538343, y: 109.54700962015784
x: 241.19621992397663, y: 108.72447681652238
x: 243.01925030961036, y: 107.90194401288693
x: 244.84228069524397, y: 107.07941120925148
x: 246.6653110808776, y: 106.25687840561602
x: 248.48834146651132, y: 105.43434560198045
x: 250.31137185214493, y: 104.611812798345
x: 252.13440223777866, y: 103.78927999470955
x: 253.95743262341227, y: 102.96674719107409
x: 255.7804630090459, y: 102.14421438743864
x: 257.6034933946796, y: 101.32168158380318
x: 259.4265237803131, y: 100.49914878016773
x: 261.24955416594685, y: 99.67661597653228
x: 263.0725845515806, y: 98.85408317289682
x: 264.8956149372141, y: 98.03155036926137
x: 266.7186453228478, y: 97.20901756562591
x: 268.54167570848153, y: 96.38648476199046
x: 270.36470609411504, y: 95.563951958355
x: 272.18773647974876, y: 94.74141915471955
x: 274.0107668653825, y: 93.9188863510841
x: 275.8337972510162, y: 93.09635354744864
x: 277.6568276366497, y: 92.27382074381319
x: 279.47985802228345, y: 91.45128794017774
x: 281.3028884079172, y: 90.62875513654228
x: 283.1259187935507, y: 89.80622233290683
x: 284.9489491791844, y: 88.98368952927126
x: 286.77197956481814, y: 88.1611567256358
x: 288.59500995045164, y: 87.33862392200035
x: 290.41804033608537, y: 86.5160911183649
x: 292.2410707217191, y: 85.69355831472944
x: 294.0641011073526, y: 84.87102551109399
x: 295.8871314929863, y: 84.04849270745854
x: 297.71016187862006, y: 83.22595990382308
x: 299.53319226425356, y: 82.40342710018763
x: 301.3562226498873, y: 81.58089429655217
x: 303.179253035521, y: 80.75836149291672
x: 305.0022834211545, y: 79.93582868928127
x: 306.82531380678824, y: 79.11329588564581
x: 308.648344192422, y: 78.29076308201036
x: 310.4713745780555, y: 77.4682302783749
x: 312.2944049636892, y: 76.64569747473945
x: 314.11743534932293, y: 75.82316467110394
x: 315.94046573495643, y: 75.00063186746848
x: 317.76349612059016, y: 74.17809906383303
x: 319.5865265062239, y: 73.35556626019758
x: 321.4095568918574, y: 72.53303345656212
x: 323.2325872774911, y: 71.71050065292667
x: 325.05561766312485, y: 70.88796784929121
x: 326.87864804875835, y: 70.06543504565576
x: 328.7016784343921, y: 69.2429022420203
x: 330.5247088200258, y: 68.4203694383848
x: 332.3477392056593, y: 67.59783663474934
x: 334.17076959129304, y: 66.77530383111389
x: 335.99379997692677, y: 65.95277102747843
x: 337.81683036256027, y: 65.13023822384298
x: 339.639860748194, y: 64.30770542020753
x: 341.4628911338277, y: 63.48517261657207
x: 343.2859215194612, y: 62.66263981293662
x: 345.10895190509495, y: 61.840107009301164
x: 346.9319822907287, y: 61.01757420566571
x: 348.7550126763622, y: 60.195041402030256
x: 350.5780430619959, y: 59.3725085983948
x: 352.40107344762964, y: 58.54997579475935
x: 354.22410383326314, y: 57.72744299112384
x: 356.0471342188969, y: 56.90491018748838
x: 357.8701646045306, y: 56.08237738385293
x: 359.6931949901641, y: 55.259844580217475
x: 361.51622537579783, y: 54.43731177658202
x: 363.33925576143156, y: 53.61477897294657
x: 365.16228614706506, y: 52.79224616931111
x: 366.9853165326988, y: 51.9697133656756
x: 368.8083469183325, y: 51.14718056204015
x: 370.631377303966, y: 50.324647758404694
x: 372.45440768959975, y: 49.50211495476924
x: 374.2774380752335, y: 48.679582151133786
x: 376.100468460867, y: 47.85704934749833
x: 377.7632324311071, y: 46.74564663953379
x: 379.42599640134745, y: 45.634243931569245
x: 381.08876037158757, y: 44.5228412236047
x: 382.7515243418279, y: 43.41143851564016
x: 384.41428831206804, y: 42.300035807675556
x: 386.0770522823084, y: 41.18863309971101
x: 387.7398162525485, y: 40.07723039174647
x: 389.40258022278886, y: 38.965827683781924
x: 391.065344193029, y: 37.85442497581738
x: 392.7281081632693, y: 36.74302226785284
x: 394.39087213350945, y: 35.63161955988829
x: 396.0536361037498, y: 34.52021685192369
x: 397.7164000739899, y: 33.40881414395915
x: 399.37916404423027, y: 32.297411435994604
x: 401.0419280144704, y: 31.18600872803006
x: 402.70469198471073, y: 30.074606020065517
x: 404.36745595495086, y: 28.963203312100973
x: 406.0302199251912, y: 27.85180060413643
x: 407.6929838954313, y: 26.740397896171885
x: 409.3557478656717, y: 25.62899518820734
x: 411.0185118359118, y: 24.51759248024274
x: 412.68127580615214, y: 23.406189772278196
x: 414.34403977639226, y: 22.294787064313653
x: 416.0068037466326, y: 21.18338435634911
x: 417.66956771687273, y: 20.071981648384565
x: 419.3323316871131, y: 18.96057894042002
x: 420.9950956573532, y: 17.849176232455477
x: 422.65785962759355, y: 16.737773524490876
x: 424.3206235978337, y: 15.626370816526332
x: 425.983387568074, y: 14.514968108561789
x: 427.64615153831414, y: 13.403565400597245
x: 429.3089155085545, y: 12.2921626926327
x: 430.9716794787946, y: 11.180759984668157
x: 432.63444344903496, y: 10.069357276703613
x: 434.2972074192751, y: 8.95795456873907
x: 435.95997138951543, y: 7.846551860774525
x: 437.62273535975555, y: 6.7351491528099245
x: 439.2854993299959, y: 5.623746444845381
x: 440.948263300236, y: 4.512343736880837
x: 442.61102727047637, y: 3.400941028916293
x: 444.2737912407165, y: 2.289538320951749
x: 445.93655521095684, y: 1.1781356129872051
x: 447.59931918119696, y: 0.06673290502260443
x: 449.2620831514373, y: -1.0446698029419395
x: 450.92484712167743, y: -2.1560725109064833
x: 452.5876110919178, y: -3.267475218871027
x: 454.2503750621579, y: -4.378877926835571
x: 455.91313903239825, y: -5.490280634800115
x: 457.57590300263837, y: -6.601683342764659
x: 459.2386669728787, y: -7.713086050729203
x: 460.90143094311884, y: -8.824488758693747
x: 462.5641949133592, y: -9.935891466658347
x: 464.2269588835993, y: -11.047294174622891
x: 465.88972285383966, y: -12.158696882587435
x: 467.5524868240798, y: -13.270099590551979
x: 469.2152507943201, y: -14.381502298516523
x: 470.87801476456025, y: -15.492905006481067
x: 472.5407787348006, y: -16.60430771444561
x: 474.2035427050407, y: -17.71571042241021
x: 475.86630667528107, y: -18.827113130374755
x: 477.5290706455212, y: -19.9385158383393
x: 479.1918346157613, y: -21.049918546303843
x: 480.85459858600166, y: -22.161321254268387
x: 482.517362556242, y: -23.27272396223293
x: 484.1801265264821, y: -24.384126670197475
x: 485.84289049672225, y: -25.49552937816202
x: 487.5056544669626, y: -26.606932086126562
x: 489.16841843720294, y: -27.718334794091106
x: 490.83118240744307, y: -28.829737502055707
x: 492.4939463776832, y: -29.94114021002025
x: 494.15671034792354, y: -31.052542917984795
x: 495.81947431816366, y: -32.16394562594934
x: 497.482238288404, y: -33.27534833391388
x: 499.1450022586441, y: -34.386751041878426
x: 500.8077662288845, y: -35.49815374984303
x: 502.4705301991246, y: -36.60955645780757
x: 504.13329416936494, y: -37.720959165772115
x: 505.79605813960507, y: -38.83236187373666
x: 507.4588221098454, y: -39.9437645817012
x: 509.12158608008554, y: -41.05516728966575
x: 510.7843500503259, y: -42.16656999763029
x: 512.447114020566, y: -43.277972705594834
x: 514.1098779908064, y: -44.38937541355938
x: 515.7726419610465, y: -45.50077812152392
x: 517.4354059312868, y: -46.61218082948852
x: 519.098169901527, y: -47.72358353745307
x: 520.7609338717673, y: -48.83498624541761
x: 522.4236978420074, y: -49.946388953382154
x: 523.7711483000594, y: -51.42435284438062
x: 525.1185987581116, y: -52.90231673537909
x: 526.4660492161636, y: -54.380280626377555
x: 527.8134996742156, y: -55.85824451737602
x: 529.1609501322675, y: -57.33620840837449
x: 530.5084005903198, y: -58.814172299372956
x: 531.8558510483717, y: -60.29213619037142
x: 533.2033015064237, y: -61.77010008136989
x: 534.5507519644759, y: -63.24806397236836
x: 535.8982024225279, y: -64.72602786336682
x: 537.2456528805799, y: -66.20399175436529
x: 538.5931033386321, y: -67.68195564536376
x: 539.9405537966841, y: -69.15991953636222
x: 541.288004254736, y: -70.63788342736069
x: 542.635454712788, y: -72.11584731835916
x: 543.9829051708402, y: -73.59381120935763
x: 545.3303556288922, y: -75.07177510035609
x: 546.6778060869442, y: -76.54973899135456
x: 547.5292314053015, y: -78.3594557999354
x: 548.3806567236591, y: -80.16917260851619
x: 549.2320820420164, y: -81.97888941709704
x: 550.0835073603739, y: -83.78860622567788
x: 550.9349326787312, y: -85.59832303425867
x: 551.7863579970888, y: -87.40803984283951
x: 552.6377833154461, y: -89.21775665142036
x: 553.4892086338034, y: -91.0274734600012
x: 554.3406339521609, y: -92.83719026858199
x: 555.1920592705183, y: -94.64690707716284
x: 556.0434845888758, y: -96.45662388574368
x: 556.8949099072331, y: -98.26634069432447
x: 557.7463352255907, y: -100.07605750290531
x: 558.597760543948, y: -101.88577431148616
x: 559.4491858623055, y: -103.695491120067
x: 560.3006111806628, y: -105.50520792864779
x: 561.1520364990201, y: -107.31492473722864
x: 562.0034618173777, y: -109.12464154580948
x: 562.854887135735, y: -110.93435835439027
x: 563.7063124540925, y: -112.74407516297111
x: 564.5577377724499, y: -114.55379197155196
x: 565.4091630908074, y: -116.36350878013275
x: 566.2605884091647, y: -118.17322558871359
x: 567.112013727522, y: -119.98294239729444
x: 567.9634390458796, y: -121.79265920587522
x: 568.8148643642369, y: -123.60237601445607
x: 569.6662896825944, y: -125.41209282303691
x: 570.5177150009517, y: -127.22180963161776
x: 571.3691403193093, y: -129.03152644019855
x: 572.2205656376666, y: -130.8412432487794
x: 573.0719909560239, y: -132.65096005736024
x: 573.9234162743815, y: -134.46067686594108
x: 574.7748415927388, y: -136.27039367452187
x: 575.6262669110963, y: -138.08011048310271
x: 576.4776922294536, y: -139.88982729168356
x: 575.7177017427957, y: -141.73980417267143
x: 574.957711256138, y: -143.5897810536593
x: 574.1977207694802, y: -145.43975793464716
x: 573.4377302828223, y: -147.28973481563503
x: 572.6777397961646, y: -149.1397116966229
x: 571.9177493095067, y: -150.98968857761076
x: 571.1577588228488, y: -152.83966545859863
x: 570.3977683361911, y: -154.6896423395865
x: 569.6377778495332, y: -156.53961922057437
x: 568.8777873628753, y: -158.38959610156223
x: 568.1177968762177, y: -160.23957298255016
x: 567.3578063895598, y: -162.08954986353802
x: 566.5978159029019, y: -163.9395267445259
x: 565.8378254162442, y: -165.78950362551376
x: 565.0778349295863, y: -167.63948050650163
x: 564.3178444429284, y: -169.4894573874895
x: 563.5578539562707, y: -171.33943426847736
x: 562.7978634696128, y: -173.18941114946523
x: 562.0378729829549, y: -175.0393880304531
x: 561.2778824962973, y: -176.88936491144096
x: 560.5178920096394, y: -178.73934179242883
x: 558.8597931950994, y: -179.8576925071966
x: 557.2016943805597, y: -180.97604322196435
x: 555.5435955660198, y: -182.09439393673208
x: 553.8854967514799, y: -183.21274465149983
x: 552.2273979369402, y: -184.3310953662676
x: 550.5692991224003, y: -185.44944608103535
x: 548.9112003078603, y: -186.5677967958031
x: 547.2531014933206, y: -187.68614751057086
x: 545.5950026787807, y: -188.8044982253386
x: 543.9369038642408, y: -189.92284894010635
x: 542.2788050497011, y: -191.0411996548741
x: 540.6207062351612, y: -192.15955036964186
x: 538.9626074206212, y: -193.27790108440962
x: 537.3045086060815, y: -194.39625179917738
x: 535.6464097915416, y: -195.5146025139451
x: 533.9883109770017, y: -196.63295322871286
x: 532.330212162462, y: -197.75130394348062
x: 530.672113347922, y: -198.86965465824838
x: 529.0140145333821, y: -199.98800537301614
x: 527.3559157188424, y: -201.10635608778387
x: 525.6978169043025, y: -202.22470680255162
x: 524.0397180897626, y: -203.34305751731938
x: 522.3816192752229, y: -204.46140823208714
x: 520.723520460683, y: -205.5797589468549
x: 519.065421646143, y: -206.69810966162265
x: 517.4073228316033, y: -207.8164603763904
x: 515.7492240170634, y: -208.93481109115814
x: 514.0911252025235, y: -210.0531618059259
x: 512.4330263879838, y: -211.17151252069365
x: 510.77492757344385, y: -212.2898632354614
x: 509.1168287589039, y: -213.40821395022917
x: 507.4587299443642, y: -214.5265646649969
x: 505.8006311298243, y: -215.64491537976465
x: 504.14253231528437, y: -216.7632660945324
x: 502.4844335007447, y: -217.88161680930017
x: 500.82633468620475, y: -218.99996752406793
x: 499.1682358716648, y: -220.11831823883568
x: 497.5101370571251, y: -221.23666895360344
x: 495.8520382425852, y: -222.35501966837117
x: 494.19393942804527, y: -223.47337038313893
x: 492.53584061350557, y: -224.59172109790669
x: 490.87774179896564, y: -225.71007181267444
x: 489.2196429844257, y: -226.82842252744217
x: 487.561544169886, y: -227.94677324220993
x: 485.59896269918613, y: -228.33183683548472
x: 483.63638122848647, y: -228.71690042875952
x: 481.6737997577866, y: -229.1019640220343
x: 479.7112182870867, y: -229.4870276153091
x: 477.7486368163868, y: -229.8720912085839
x: 475.78605534568715, y: -230.2571548018587
x: 473.82347387498726, y: -230.64221839513348
x: 471.86089240428737, y: -231.02728198840828
x: 469.8983109335875, y: -231.4123455816831
x: 467.9357294628878, y: -231.7974091749579
x: 465.97314799218793, y: -232.18247276823269
x: 464.01056652148804, y: -232.56753636150748
x: 462.04798505078816, y: -232.95259995478227
x: 460.0854035800885, y: -233.33766354805707
x: 458.1228221093886, y: -233.72272714133186
x: 456.1602406386887, y: -234.10779073460665
x: 454.19765916798883, y: -234.49285432788145
x: 452.23507769728917, y: -234.87791792115624
x: 450.2724962265893, y: -235.26298151443103
x: 448.3099147558894, y: -235.64804510770583
x: 446.3473332851895, y: -236.03310870098062
x: 444.38475181448985, y: -236.4181722942554
x: 442.42217034378996, y: -236.8032358875302
x: 440.45958887309007, y: -237.18829948080503
x: 438.4970074023904, y: -237.57336307407982
x: 436.5344259316905, y: -237.95842666735462
x: 434.57184446099063, y: -238.3434902606294
x: 432.60926299029074, y: -238.7285538539042
x: 430.6466815195911, y: -239.113617447179
x: 428.6841000488912, y: -239.4986810404538
x: 426.7215185781913, y: -239.88374463372858
x: 424.7589371074914, y: -240.26880822700338
x: 422.79635563679176, y: -240.65387182027817
x: 420.83377416609187, y: -241.03893541355296
x: 418.871192695392, y: -241.42399900682776
x: 416.9086112246921, y: -241.80906260010255
x: 414.94602975399243, y: -242.19412619337734
x: 412.98344828329255, y: -242.57918978665214
x: 411.02086681259266, y: -242.96425337992693
x: 409.05828534189277, y: -243.34931697320172
x: 407.0957038711931, y: -243.73438056647655
x: 405.1331224004932, y: -244.11944415975134
x: 403.17054092979333, y: -244.50450775302613
x: 401.2079594590937, y: -244.88957134630093
x: 399.2453779883938, y: -245.27463493957572
x: 397.2827965176939, y: -245.6596985328505
x: 395.320215046994, y: -246.0447621261253
x: 393.3576335762941, y: -246.4298257194001
x: 391.39505210559446, y: -246.8148893126749
x: 389.43247063489457, y: -247.1999529059497
x: 387.4698891641947, y: -247.58501649922448
x: 385.507307693495, y: -247.97008009249927
x: 383.54472622279513, y: -248.35514368577407
x: 381.58214475209525, y: -248.74020727904886
x: 379.61956328139536, y: -249.12527087232365
x: 377.6569818106957, y: -249.51033446559848
x: 375.6944003399958, y: -249.89539805887327
x: 373.7318188692959, y: -250.28046165214806
x: 371.76923739859603, y: -250.66552524542286
x: 369.8066559278964, y: -251.05058883869765
x: 367.8440744571965, y: -251.43565243197244
x: 365.8814929864966, y: -251.82071602524724
x: 363.9189115157967, y: -252.20577961852203
x: 361.95633004509705, y: -252.59084321179682
x: 359.99374857439716, y: -252.97590680507162
x: 358.03116710369727, y: -253.3609703983464
x: 356.0685856329974, y: -253.7460339916212
x: 354.1060041622977, y: -254.131097584896
x: 352.14342269159783, y: -254.5161611781708
x: 350.18084122089795, y: -254.90122477144558
x: 348.2182597501983, y: -255.2862883647204
x: 346.2556782794984, y: -255.67135195799517
x: 344.2930968087985, y: -256.05641555127
x: 342.3305153380986, y: -256.4414791445448
x: 340.36793386739896, y: -256.8265427378196
x: 338.4053523966991, y: -257.21160633109434
x: 336.4427709259992, y: -257.59666992436917
x: 334.4801894552993, y: -257.981733517644
x: 332.51760798459964, y: -258.36679711091875
x: 330.55502651389975, y: -258.7518607041935
x: 328.59244504319986, y: -259.13692429746834
x: 326.62986357249997, y: -259.52198789074316
x: 324.6672821018003, y: -259.9070514840179
x: 322.7047006311004, y: -260.2921150772927
x: 320.74211916040053, y: -260.6771786705675
x: 318.77953768970065, y: -261.06224226384234
x: 316.816956219001, y: -261.4473058571171
x: 314.81696929944155, y: -261.45453922364675
x: 312.8169823798821, y: -261.46177259017645
x: 310.8169954603229, y: -261.46900595670616
x: 308.8170085407635, y: -261.47623932323586
x: 306.81702162120405, y: -261.48347268976556
x: 304.8170347016446, y: -261.4907060562952
x: 302.8170477820852, y: -261.49793942282486
x: 300.817060862526, y: -261.50517278935456
x: 298.81707394296654, y: -261.51240615588426
x: 296.8170870234071, y: -261.51963952241397
x: 294.8171001038477, y: -261.52687288894367
x: 292.81711318428825, y: -261.5341062554733
x: 290.81712626472904, y: -261.541339622003
x: 288.8171393451696, y: -261.54857298853267
x: 286.8171524256102, y: -261.5558063550624
x: 284.81716550605074, y: -261.5630397215921
x: 282.8171785864913, y: -261.5702730881218
x: 280.8171916669321, y: -261.5775064546514
x: 278.81720474737267, y: -261.58473982118113
x: 276.81721782781324, y: -261.5919731877108
x: 274.8172309082538, y: -261.5992065542405
x: 272.8172439886944, y: -261.6064399207702
x: 270.81725706913517, y: -261.6136732872999
x: 268.81727014957573, y: -261.62090665382954
x: 266.8172832300163, y: -261.62814002035924
x: 264.81729631045687, y: -261.6353733868889
x: 262.81730939089744, y: -261.6426067534186
x: 260.81732247133823, y: -261.6498401199483
x: 258.8173355517788, y: -261.657073486478
x: 256.81734863221936, y: -261.66430685300764
x: 254.81736171265993, y: -261.67154021953735
x: 252.8173747931006, y: -261.678773586067
x: 250.81738787354118, y: -261.6860069525967
x: 248.81740095398186, y: -261.6932403191264
x: 246.81741403442243, y: -261.7004736856561
x: 244.817427114863, y: -261.70770705218575
x: 242.81744019530367, y: -261.71494041871546
x: 240.81745327574424, y: -261.7221737852451
x: 238.81746635618492, y: -261.7294071517748
x: 236.8174794366255, y: -261.7366405183045
x: 234.81749251706606, y: -261.7438738848342
x: 232.81750559750674, y: -261.7511072513639
x: 230.8175186779473, y: -261.75834061789357
x: 228.817531758388, y: -261.7655739844232
x: 226.81754483882855, y: -261.7728073509529
x: 224.81755791926912, y: -261.7800407174826
x: 222.8175709997098, y: -261.7872740840123
x: 220.81758408015037, y: -261.794507450542
x: 218.81759716059105, y: -261.8017408170717
x: 216.81761024103162, y: -261.8089741836013
x: 214.81762332147218, y: -261.816207550131
x: 212.81763640191286, y: -261.82344091666073
x: 210.81764948235343, y: -261.83067428319043
x: 208.8176625627941, y: -261.83790764972014
x: 206.81767564323468, y: -261.8451410162498
x: 204.81768872367525, y: -261.85237438277943
x: 202.81770180411593, y: -261.85960774930913
x: 200.8177148845565, y: -261.86684111583884
x: 198.81772796499718, y: -261.87407448236854
x: 196.81774104543774, y: -261.88130784889825
x: 194.8177541258783, y: -261.8885412154279
x: 192.817767206319, y: -261.89577458195754
x: 190.81778028675956, y: -261.90300794848724
x: 188.81779336720024, y: -261.91024131501695
x: 186.8178064476408, y: -261.91747468154665
x: 184.81781952808137, y: -261.92470804807635
x: 182.81783260852205, y: -261.931941414606
x: 180.81784568896262, y: -261.9391747811357
x: 178.8178587694033, y: -261.94640814766535
x: 176.81787184984387, y: -261.95364151419506
x: 174.81788493028444, y: -261.96087488072476
x: 172.81789801072512, y: -261.96810824725446
x: 170.81791109116568, y: -261.9753416137841
x: 168.81792417160636, y: -261.9825749803138
x: 166.81793725204693, y: -261.98980834684346
x: 164.84177696985853, y: -261.6819276246456
x: 162.86561668767013, y: -261.37404690244773
x: 160.88945640548172, y: -261.06616618024987
x: 158.91329612329332, y: -260.758285458052
x: 156.93713584110492, y: -260.45040473585414
x: 154.96097555891652, y: -260.1425240136562
x: 152.98481527672823, y: -259.83464329145835
x: 151.00865499453982, y: -259.5267625692604
x: 149.03249471235142, y: -259.21888184706256
x: 147.05633443016302, y: -258.9110011248647
x: 145.08017414797462, y: -258.60312040266683
x: 143.10401386578621, y: -258.29523968046897
x: 141.1278535835978, y: -257.9873589582711
x: 139.1516933014094, y: -257.67947823607324
x: 137.175533019221, y: -257.3715975138753
x: 135.1993727370326, y: -257.06371679167745
x: 133.2232124548442, y: -256.7558360694795
x: 131.2470521726558, y: -256.44795534728166
x: 129.2708918904674, y: -256.1400746250838
x: 127.29473160827911, y: -255.83219390288593
x: 125.3185713260907, y: -255.52431318068804
x: 123.3424110439023, y: -255.21643245849017
x: 121.3662507617139, y: -254.90855173629228
x: 119.3900904795255, y: -254.60067101409442
x: 117.4139301973371, y: -254.29279029189655
x: 115.43776991514869, y: -253.98490956969866
x: 113.46160963296029, y: -253.6770288475008
x: 111.48544935077189, y: -253.3691481253029
x: 109.50928906858348, y: -253.06126740310503
x: 107.53312878639508, y: -252.75338668090714
x: 105.55696850420668, y: -252.44550595870928
x: 103.58080822201828, y: -252.13762523651138
x: 101.60464793982987, y: -251.82974451431352
x: 99.62848765764147, y: -251.52186379211565
x: 97.65232737545318, y: -251.21398306991776
x: 95.67616709326478, y: -250.90610234771987
x: 93.70000681107638, y: -250.598221625522
x: 91.72384652888798, y: -250.29034090332414
x: 89.74768624669957, y: -249.98246018112624
x: 87.77152596451117, y: -249.67457945892838
x: 85.79536568232277, y: -249.36669873673048
x: 83.81920540013436, y: -249.05881801453262
x: 81.84304511794596, y: -248.75093729233473
x: 79.86688483575756, y: -248.44305657013686
x: 77.89072455356916, y: -248.13517584793897
x: 75.91456427138087, y: -247.8272951257411
x: 73.93840398919247, y: -247.51941440354324
x: 71.96224370700406, y: -247.21153368134534
x: 69.98608342481566, y: -246.90365295914748
x: 68.00992314262726, y: -246.59577223694959
x: 66.03376286043886, y: -246.28789151475172
x: 64.05760257825045, y: -245.98001079255383
x: 62.08144229606205, y: -245.67213007035596
x: 60.10528201387365, y: -245.36424934815807
x: 58.129121731685245, y: -245.0563686259602
x: 56.15296144949684, y: -244.7484879037623
x: 54.17680116730844, y: -244.44060718156445
x: 52.20064088512004, y: -244.13272645936655
x: 50.224480602931635, y: -243.8248457371687
x: 48.248320320743346, y: -243.51696501497082
x: 46.272160038554944, y: -243.20908429277293
x: 44.29599975636654, y: -242.90120357057506
x: 42.31983947417814, y: -242.59332284837717
x: 40.343679191989736, y: -242.2854421261793
x: 38.36751890980133, y: -241.9775614039814
x: 36.39135862761293, y: -241.66968068178355
x: 34.41519834542453, y: -241.36179995958565
x: 32.439038063236126, y: -241.0539192373878
x: 30.462877781047723, y: -240.74603851518992
x: 28.48671749885932, y: -240.43815779299203
x: 26.510557216670918, y: -240.13027707079414
x: 24.53439693448263, y: -239.82239634859627
x: 22.558236652294227, y: -239.5145156263984
x: 20.582076370105824, y: -239.2066349042005
x: 18.60591608791742, y: -238.89875418200265
x: 16.62975580572902, y: -238.59087345980475
x: 14.653595523540616, y: -238.2829927376069
x: 12.677435241352214, y: -237.975112015409
x: 10.701274959163811, y: -237.66723129321113
x: 8.725114676975409, y: -237.35935057101324
x: 6.748954394787006, y: -237.05146984881537
x: 4.7727941125986035, y: -236.74358912661748
x: 2.796633830410201, y: -236.43570840441961
x: 0.8914800195561838, y: -235.82711251469604
x: -1.0136737912978333, y: -235.21851662497244
x: -2.9188276021518504, y: -234.60992073524886
x: -4.823981413005868, y: -234.0013248455253
x: -6.729135223859885, y: -233.3927289558017
x: -8.634289034713902, y: -232.7841330660781
x: -10.539442845567919, y: -232.17553717635454
x: -12.444596656421936, y: -231.56694128663094
x: -14.34975046727584, y: -230.95834539690736
x: -16.254904278129857, y: -230.3497495071838
x: -18.160058088983874, y: -229.74115361746018
x: -20.06521189983789, y: -229.1325577277366
x: -21.970365710691908, y: -228.523961838013
x: -23.875519521545925, y: -227.91536594828943
x: -25.780673332399942, y: -227.30677005856586
x: -27.68582714325396, y: -226.69817416884229
x: -29.590980954107977, y: -226.08957827911868
x: -31.496134764961994, y: -225.4809823893951
x: -33.40128857581601, y: -224.8723864996715
x: -35.30644238667003, y: -224.26379060994793
x: -37.211596197524045, y: -223.65519472022436
x: -39.11675000837806, y: -223.04659883050076
x: -41.02190381923208, y: -222.43800294077718
x: -42.9270576300861, y: -221.8294070510536
x: -44.83221144094, y: -221.22081116133
x: -46.73736525179402, y: -220.61221527160643
x: -48.642519062648034, y: -220.00361938188286
x: -50.54767287350205, y: -219.39502349215925
x: -52.45282668435607, y: -218.78642760243568
x: -54.357980495210086, y: -218.1778317127121
x: -56.2631343060641, y: -217.5692358229885
x: -58.16828811691812, y: -216.96063993326493
x: -60.07344192777214, y: -216.35204404354135
x: -61.978595738626154, y: -215.74344815381775
x: -63.88374954948017, y: -215.13485226409418
x: -65.78890336033419, y: -214.52625637437058
x: -67.6940571711882, y: -213.917660484647
x: -69.59921098204222, y: -213.30906459492343
x: -71.50436479289624, y: -212.70046870519985
x: -73.40951860375026, y: -212.09187281547625
x: -75.31467241460427, y: -211.48327692575268
x: -77.21982622545829, y: -210.87468103602907
x: -79.12498003631231, y: -210.2660851463055
x: -81.03013384716621, y: -209.65748925658193
